ID,condition,condition_code,acknowledge_purchase,postpurchase_support,interaction,age,gender,initial_confidence,initial_satisfaction,price_sensitivity,PAL1,PAL2,PAL3,PAL4,PAL,TRU1,TRU2,TRU3,TRU4,Trust,CLO1,CLO2,CLO3,CLO4,CLO5,Closure,CFT1,CFT2,CFT3,CFT4,Counterfactual,REG1,REG2,REG3,REG4,Regret,MAN1,MAN2,MAN3,MAN4,MAN5,ManipIntent,IRR1,IRR2,IRR3,IRR4,IRR5,Irritation,choice_reversal,behavior_choice,view_policy,hide_ad
S2-0611,NoAck+Support,2,0,1,0,18,Male,5,7,5,4,4,5,5,4.5,5,5,5,5,5.0,5,5,4,4,4,4.4,3,4,4,4,3.75,3,3,3,3,3.0,3,3,2,3,1,2.4,3,4,3,1,1,2.4,0,Retain,0,0
S2-0612,Ack+Alternative,1,1,0,0,31,Male,4,5,4,4,5,6,5,5.0,3,4,4,4,3.75,3,4,3,4,4,3.6,4,5,5,5,4.75,5,5,5,5,5.0,6,6,5,5,6,5.6,5,5,5,5,4,4.8,0,Retain,0,0
S2-0613,Ack+Alternative,1,1,0,0,33,Male,6,5,6,5,5,5,6,5.25,5,4,5,4,4.5,5,4,3,4,4,4.0,4,3,3,3,3.25,5,4,4,4,4.25,4,4,5,5,6,4.8,5,4,4,4,5,4.4,1,Cancel,0,0
S2-0614,Ack+Support,3,1,1,1,28,Male,5,5,6,6,7,7,7,6.75,7,6,5,6,6.0,5,5,5,6,5,5.2,3,2,2,2,2.25,2,2,2,2,2.0,3,2,2,3,2,2.4,2,3,3,2,2,2.4,0,Retain,0,0
S2-0615,NoAck+Alternative,0,0,0,0,30,Female,5,6,6,4,3,4,4,3.75,4,4,5,5,4.5,4,3,2,2,4,3.0,6,5,5,6,5.5,4,5,4,4,4.25,3,4,3,3,3,3.2,4,4,4,4,4,4.0,0,Retain,1,0
S2-0616,Ack+Alternative,1,1,0,0,37,Male,5,6,7,5,6,6,6,5.75,5,3,4,4,4.0,4,4,3,3,3,3.4,3,4,5,5,4.25,5,4,4,5,4.5,5,5,4,6,5,5.0,4,5,5,4,3,4.2,0,Retain,0,1
S2-0617,Ack+Support,3,1,1,1,32,Female,5,5,7,6,5,7,6,6.0,5,6,7,6,6.0,6,6,6,6,6,6.0,1,3,2,3,2.25,1,1,1,1,1.0,1,2,1,1,2,1.4,2,2,2,2,2,2.0,0,Retain,0,0
S2-0618,NoAck+Alternative,0,0,0,0,37,Female,7,4,4,4,3,4,4,3.75,3,4,4,4,3.75,4,3,3,3,4,3.4,4,5,6,5,5.0,5,5,5,6,5.25,3,3,4,3,4,3.4,4,4,4,6,5,4.6,0,Retain,0,0
S2-0619,Ack+Support,3,1,1,1,30,Male,7,5,5,5,5,5,6,5.25,5,6,4,6,5.25,5,5,5,5,7,5.4,2,2,3,3,2.5,3,3,2,3,2.75,3,3,3,2,2,2.6,3,3,3,3,3,3.0,0,Retain,0,0
S2-0620,NoAck+Support,2,0,1,0,40,Female,4,6,4,4,4,5,5,4.5,6,6,6,5,5.75,6,5,5,5,5,5.2,2,4,2,4,3.0,3,2,3,3,2.75,1,2,2,2,2,1.8,2,2,1,2,2,1.8,0,Retain,0,0
S2-0621,Ack+Alternative,1,1,0,0,42,Female,4,6,7,5,5,4,5,4.75,3,3,3,3,3.0,3,4,3,4,3,3.4,5,5,5,4,4.75,4,5,5,4,4.5,6,7,7,6,6,6.4,6,5,5,6,5,5.4,0,Retain,0,0
S2-0622,NoAck+Alternative,0,0,0,0,26,Male,4,5,5,4,4,4,4,4.0,3,3,3,4,3.25,4,4,4,4,3,3.8,5,3,5,5,4.5,4,3,5,4,4.0,3,5,4,4,4,4.0,4,3,3,5,4,3.8,1,Exchange,0,0
S2-0623,NoAck+Alternative,0,0,0,0,31,Female,5,5,5,3,4,3,3,3.25,4,4,4,4,4.0,3,4,4,3,3,3.4,5,5,5,5,5.0,5,4,4,4,4.25,3,4,4,4,4,3.8,3,3,3,4,4,3.4,1,Exchange,0,0
S2-0624,NoAck+Alternative,0,0,0,0,42,Female,7,4,7,3,3,3,3,3.0,4,4,2,4,3.5,4,4,3,5,4,4.0,4,4,4,5,4.25,4,4,4,4,4.0,4,5,4,5,4,4.4,4,4,4,3,4,3.8,0,Retain,0,0
S2-0625,Ack+Support,3,1,1,1,36,Male,5,5,5,5,4,4,6,4.75,5,5,6,4,5.0,5,6,5,5,6,5.4,2,2,4,3,2.75,3,3,2,3,2.75,2,2,3,3,2,2.4,2,2,2,1,2,1.8,0,Retain,0,0
S2-0626,Ack+Alternative,1,1,0,0,34,Male,5,6,7,5,4,5,6,5.0,4,4,3,4,3.75,3,4,3,4,3,3.4,4,5,4,5,4.5,5,5,5,6,5.25,5,5,5,5,5,5.0,4,4,4,4,5,4.2,0,Retain,0,0
S2-0627,Ack+Support,3,1,1,1,32,Female,5,5,3,4,4,4,4,4.0,6,5,5,5,5.25,6,5,6,6,7,6.0,4,2,3,2,2.75,3,2,2,2,2.25,2,2,2,2,2,2.0,3,4,4,3,3,3.4,0,Retain,0,0
S2-0628,Ack+Alternative,1,1,0,0,28,Female,6,5,3,5,6,5,5,5.25,3,3,3,4,3.25,4,4,4,4,3,3.8,5,5,5,6,5.25,5,5,5,4,4.75,5,5,5,6,4,5.0,4,4,4,4,4,4.0,0,Retain,1,0
S2-0629,Ack+Alternative,1,1,0,0,35,Female,7,6,3,6,6,5,6,5.75,4,4,4,5,4.25,3,3,3,2,3,2.8,5,4,5,5,4.75,5,5,5,6,5.25,6,6,6,6,5,5.8,6,5,4,5,4,4.8,1,Exchange,0,0
S2-0630,Ack+Support,3,1,1,1,27,Male,3,7,4,5,6,7,6,6.0,5,6,7,6,6.0,7,6,6,7,7,6.6,2,2,1,1,1.5,2,3,3,2,2.5,3,3,2,3,3,2.8,3,2,3,2,1,2.2,0,Retain,0,1
S2-0631,Ack+Support,3,1,1,1,30,Male,4,4,5,4,5,5,5,4.75,5,5,5,6,5.25,5,6,5,5,5,5.2,3,2,4,4,3.25,2,2,3,2,2.25,2,1,3,2,3,2.2,3,1,2,2,2,2.0,0,Retain,1,0
S2-0632,Ack+Support,3,1,1,1,18,Female,6,6,5,7,6,6,7,6.5,6,5,5,6,5.5,6,5,6,5,7,5.8,2,3,3,2,2.5,2,2,2,2,2.0,2,1,2,2,2,1.8,1,1,2,1,1,1.2,0,Retain,0,1
S2-0633,NoAck+Alternative,0,0,0,0,29,Male,4,6,5,5,4,4,4,4.25,5,4,3,3,3.75,3,4,2,5,3,3.4,5,5,4,5,4.75,4,5,4,5,4.5,4,2,4,4,4,3.6,5,5,5,4,4,4.6,0,Retain,0,0
S2-0634,NoAck+Support,2,0,1,0,37,Female,5,3,3,4,4,3,4,3.75,5,6,6,6,5.75,5,5,6,6,4,5.2,4,3,3,3,3.25,3,3,3,3,3.0,2,2,3,1,2,2.0,2,3,3,2,1,2.2,0,Retain,0,0
S2-0635,NoAck+Alternative,0,0,0,0,38,Female,5,6,5,4,4,4,4,4.0,3,3,4,4,3.5,3,3,3,4,3,3.2,6,6,5,5,5.5,5,5,5,6,5.25,4,4,4,4,3,3.8,4,4,4,4,4,4.0,1,Exchange,1,0
S2-0636,Ack+Support,3,1,1,1,23,Male,5,6,3,5,5,6,5,5.25,4,5,5,4,4.5,6,5,6,4,5,5.2,2,3,2,2,2.25,3,2,2,1,2.0,2,2,2,3,3,2.4,3,3,2,3,3,2.8,0,Retain,0,0
S2-0637,NoAck+Support,2,0,1,0,36,Male,6,6,4,3,4,4,3,3.5,2,3,2,2,2.25,5,6,5,5,4,5.0,3,2,3,2,2.5,1,1,2,2,1.5,3,5,5,4,3,4.0,2,2,4,3,3,2.8,0,Retain,0,0
S2-0638,Ack+Support,3,1,1,1,26,Male,5,5,5,5,6,6,5,5.5,5,5,5,4,4.75,6,6,6,7,5,6.0,2,2,3,3,2.5,1,2,2,2,1.75,3,3,3,2,3,2.8,3,3,3,3,3,3.0,0,Retain,0,0
S2-0639,NoAck+Alternative,0,0,0,0,40,Female,5,4,5,3,3,2,3,2.75,3,4,4,4,3.75,4,5,4,5,3,4.2,5,4,4,4,4.25,2,3,4,3,3.0,4,3,4,4,4,3.8,3,3,3,3,4,3.2,0,Retain,1,1
S2-0640,NoAck+Alternative,0,0,0,0,40,Male,5,5,4,3,3,4,2,3.0,4,3,3,4,3.5,3,3,4,4,3,3.4,4,5,5,4,4.5,6,5,5,5,5.25,5,4,5,5,4,4.6,4,5,4,5,5,4.6,1,Exchange,0,1
S2-0641,Ack+Alternative,1,1,0,0,24,Male,6,5,5,5,5,5,5,5.0,2,3,2,3,2.5,4,3,3,3,3,3.2,4,3,4,5,4.0,5,4,5,5,4.75,5,5,4,5,5,4.8,5,5,5,6,7,5.6,0,Retain,0,1
S2-0642,NoAck+Alternative,0,0,0,0,23,Male,5,6,6,3,3,2,3,2.75,3,3,3,4,3.25,3,4,4,3,4,3.6,5,4,5,5,4.75,4,4,4,3,3.75,3,3,4,4,4,3.6,3,3,3,4,2,3.0,0,Retain,0,0
S2-0643,NoAck+Alternative,0,0,0,0,28,Male,4,5,5,3,2,3,1,2.25,2,3,3,2,2.5,4,5,5,4,4,4.4,4,4,5,3,4.0,5,5,5,4,4.75,4,3,3,5,3,3.6,4,5,4,3,4,4.0,0,Retain,1,0
S2-0644,Ack+Alternative,1,1,0,0,19,Male,5,4,6,6,7,6,6,6.25,4,4,5,3,4.0,4,4,4,4,4,4.0,4,5,5,5,4.75,4,4,3,5,4.0,5,6,6,6,5,5.6,5,4,5,5,5,4.8,0,Retain,1,1
S2-0645,NoAck+Alternative,0,0,0,0,22,Male,5,6,3,3,4,5,3,3.75,4,4,4,4,4.0,4,2,3,2,2,2.6,5,5,5,6,5.25,5,6,5,6,5.5,3,3,4,4,4,3.6,3,5,3,5,4,4.0,1,Exchange,0,1
S2-0646,NoAck+Support,2,0,1,0,40,Female,4,5,4,5,5,4,4,4.5,5,4,3,6,4.5,6,5,6,6,5,5.6,3,2,3,3,2.75,4,3,3,3,3.25,3,3,4,3,4,3.4,3,2,2,3,3,2.6,1,Cancel,0,1
S2-0647,Ack+Alternative,1,1,0,0,19,Male,5,4,4,6,5,6,5,5.5,5,5,5,5,5.0,2,3,2,1,2,2.0,6,5,6,5,5.5,6,5,6,4,5.25,4,6,6,6,6,5.6,4,3,4,3,4,3.6,1,Cancel,1,0
S2-0648,Ack+Support,3,1,1,1,20,Male,6,3,4,5,6,6,6,5.75,6,6,6,5,5.75,5,6,5,5,5,5.2,3,3,3,2,2.75,2,3,2,3,2.5,3,1,2,3,4,2.6,1,2,1,2,2,1.6,1,Exchange,0,0
S2-0649,Ack+Support,3,1,1,1,21,Male,7,5,4,7,6,6,6,6.25,6,7,6,5,6.0,4,4,4,4,4,4.0,3,3,5,3,3.5,2,3,3,4,3.0,2,2,2,3,2,2.2,2,3,3,2,2,2.4,0,Retain,0,0
S2-0650,NoAck+Support,2,0,1,0,19,Female,6,6,4,4,5,5,6,5.0,5,5,5,4,4.75,5,5,4,5,5,4.8,2,3,3,3,2.75,3,2,1,3,2.25,3,2,3,3,2,2.6,3,4,5,5,3,4.0,0,Retain,0,1
S2-0651,NoAck+Support,2,0,1,0,26,Male,6,5,5,4,3,4,5,4.0,4,3,4,4,3.75,3,4,4,4,4,3.8,2,3,2,3,2.5,3,3,4,4,3.5,3,3,3,3,2,2.8,2,3,3,3,3,2.8,1,Exchange,0,0
S2-0652,NoAck+Support,2,0,1,0,35,Male,4,6,6,4,4,5,4,4.25,5,5,5,5,5.0,6,5,5,4,5,5.0,4,4,4,4,4.0,2,3,3,4,3.0,4,4,4,4,5,4.2,4,3,4,3,3,3.4,0,Retain,0,0
S2-0653,Ack+Support,3,1,1,1,26,Female,5,4,5,7,6,6,6,6.25,5,5,5,5,5.0,4,3,3,3,3,3.2,4,3,3,3,3.25,3,2,3,4,3.0,3,4,4,3,2,3.2,5,4,4,3,3,3.8,1,Exchange,0,0
S2-0654,NoAck+Support,2,0,1,0,28,Male,6,4,5,5,5,5,4,4.75,6,5,6,5,5.5,6,5,5,5,6,5.4,3,4,4,3,3.5,3,2,2,1,2.0,3,4,2,2,3,2.8,3,4,4,3,4,3.6,0,Retain,0,0
S2-0655,Ack+Alternative,1,1,0,0,18,Male,6,5,6,5,5,7,5,5.5,4,4,4,3,3.75,3,2,3,2,4,2.8,5,6,6,6,5.75,6,6,6,6,6.0,5,6,4,5,5,5.0,4,4,5,3,3,3.8,1,Exchange,1,0
S2-0656,NoAck+Alternative,0,0,0,0,27,Female,6,4,5,3,3,3,3,3.0,3,3,3,3,3.0,3,4,3,3,4,3.4,4,4,6,5,4.75,4,4,5,5,4.5,3,3,2,4,4,3.2,5,5,5,5,5,5.0,0,Retain,0,1
S2-0657,NoAck+Support,2,0,1,0,30,Male,5,7,6,5,4,6,5,5.0,4,6,4,4,4.5,5,5,5,5,6,5.2,3,3,3,4,3.25,3,3,4,3,3.25,3,3,4,3,4,3.4,3,3,3,4,3,3.2,0,Retain,0,0
S2-0658,NoAck+Alternative,0,0,0,0,29,Male,5,5,5,3,4,3,3,3.25,2,3,3,4,3.0,4,3,3,4,3,3.4,4,4,4,4,4.0,3,3,4,2,3.0,4,4,4,4,4,4.0,3,4,4,5,5,4.2,1,Exchange,0,0
S2-0659,NoAck+Alternative,0,0,0,0,41,Male,4,3,6,3,5,3,3,3.5,3,4,4,4,3.75,5,5,5,4,4,4.6,2,4,4,4,3.5,4,4,3,4,3.75,4,4,3,4,3,3.6,4,3,3,4,4,3.6,0,Retain,0,0
S2-0660,Ack+Alternative,1,1,0,0,33,Female,5,5,5,4,5,5,5,4.75,4,3,3,3,3.25,4,4,4,4,5,4.2,5,4,5,4,4.5,6,5,5,5,5.25,6,6,6,5,5,5.6,5,4,4,4,4,4.2,0,Retain,1,0
S2-0661,NoAck+Support,2,0,1,0,28,Male,6,5,4,5,5,5,5,5.0,4,5,5,5,4.75,5,5,6,6,5,5.4,3,4,3,2,3.0,3,4,3,2,3.0,4,3,2,3,4,3.2,3,2,3,3,3,2.8,0,Retain,0,0
S2-0662,Ack+Support,3,1,1,1,20,Female,6,6,5,5,5,5,4,4.75,5,5,5,5,5.0,5,5,7,6,6,5.8,1,1,2,2,1.5,2,1,2,2,1.75,2,3,2,2,1,2.0,1,2,3,3,2,2.2,0,Retain,0,0
S2-0663,NoAck+Support,2,0,1,0,25,Female,5,5,4,5,4,5,4,4.5,4,5,4,4,4.25,5,4,4,5,4,4.4,3,3,3,3,3.0,3,3,3,4,3.25,3,4,3,3,4,3.4,1,2,2,3,2,2.0,1,Exchange,1,0
S2-0664,Ack+Support,3,1,1,1,20,Nonbinary/Other,5,4,5,5,6,5,6,5.5,5,6,6,6,5.75,6,5,6,7,6,6.0,2,3,2,3,2.5,2,1,2,4,2.25,2,2,2,3,2,2.2,2,3,2,3,3,2.6,0,Retain,0,0
S2-0665,NoAck+Support,2,0,1,0,31,Female,7,6,5,4,5,5,5,4.75,5,5,4,4,4.5,5,4,5,6,5,5.0,3,3,2,3,2.75,1,3,3,2,2.25,3,3,3,3,4,3.2,4,3,4,3,3,3.4,0,Retain,0,0
S2-0666,NoAck+Support,2,0,1,0,38,Male,6,6,5,4,5,4,4,4.25,4,5,3,3,3.75,6,5,4,5,5,5.0,4,4,3,3,3.5,2,2,2,4,2.5,3,3,3,3,4,3.2,4,2,2,3,3,2.8,0,Retain,0,0
S2-0667,Ack+Alternative,1,1,0,0,37,Female,7,5,6,3,4,5,4,4.0,3,4,4,3,3.5,3,4,3,3,4,3.4,4,4,4,5,4.25,3,4,5,3,3.75,6,5,5,5,5,5.2,4,5,5,4,4,4.4,0,Retain,0,0
S2-0668,Ack+Support,3,1,1,1,42,Female,5,6,4,5,5,5,5,5.0,5,5,5,6,5.25,7,6,6,6,7,6.4,3,3,2,2,2.5,2,1,2,2,1.75,1,1,2,1,1,1.2,3,3,3,2,2,2.6,0,Retain,0,0
S2-0669,NoAck+Support,2,0,1,0,21,Female,6,5,4,5,4,5,5,4.75,4,6,5,5,5.0,3,3,4,4,5,3.8,3,4,3,3,3.25,3,3,3,4,3.25,2,1,1,2,1,1.4,3,3,3,2,2,2.6,0,Retain,0,0
S2-0670,NoAck+Support,2,0,1,0,18,Male,6,6,3,4,4,4,5,4.25,4,5,5,6,5.0,6,5,6,7,6,6.0,3,3,2,3,2.75,3,3,2,2,2.5,3,3,2,3,3,2.8,2,1,1,2,1,1.4,0,Retain,0,0
S2-0671,NoAck+Support,2,0,1,0,31,Male,5,5,4,5,5,5,4,4.75,4,3,4,5,4.0,5,5,5,5,5,5.0,3,3,2,3,2.75,3,3,3,3,3.0,4,3,4,3,2,3.2,3,3,3,3,3,3.0,0,Retain,0,0
S2-0672,NoAck+Support,2,0,1,0,25,Male,5,5,5,4,5,4,5,4.5,4,4,5,5,4.5,4,5,4,5,4,4.4,4,3,4,4,3.75,2,2,2,2,2.0,2,4,2,4,2,2.8,1,2,3,2,2,2.0,0,Retain,0,0
S2-0673,Ack+Alternative,1,1,0,0,30,Female,5,6,2,4,5,5,6,5.0,5,5,4,5,4.75,3,3,3,3,3,3.0,6,5,5,5,5.25,5,3,4,5,4.25,4,3,4,3,4,3.6,4,4,3,4,4,3.8,0,Retain,1,0
S2-0674,Ack+Alternative,1,1,0,0,18,Female,5,4,4,4,5,4,5,4.5,4,4,4,3,3.75,3,2,2,2,2,2.2,5,5,6,6,5.5,5,5,5,5,5.0,5,6,5,5,5,5.2,5,4,5,5,4,4.6,1,Exchange,0,0
S2-0675,Ack+Support,3,1,1,1,21,Female,6,4,6,7,6,5,7,6.25,5,6,4,5,5.0,5,6,6,6,5,5.6,2,2,3,2,2.25,2,3,2,2,2.25,3,3,4,4,3,3.4,2,1,1,2,1,1.4,0,Retain,0,0
S2-0676,Ack+Alternative,1,1,0,0,18,Male,5,5,6,6,6,5,6,5.75,4,4,4,4,4.0,3,2,3,3,2,2.6,5,5,5,5,5.0,5,6,5,4,5.0,6,6,6,6,6,6.0,3,4,5,5,4,4.2,0,Retain,1,0
S2-0677,NoAck+Alternative,0,0,0,0,35,Male,5,5,7,2,3,4,2,2.75,3,2,3,3,2.75,3,2,3,3,3,2.8,5,4,4,7,5.0,4,5,6,5,5.0,4,4,5,5,5,4.6,3,2,3,3,2,2.6,0,Retain,1,0
S2-0678,Ack+Support,3,1,1,1,29,Male,7,4,5,6,5,5,6,5.5,5,6,6,5,5.5,6,5,6,6,5,5.6,2,3,2,3,2.5,2,2,2,3,2.25,2,2,2,1,1,1.6,3,2,3,2,2,2.4,0,Retain,0,0
S2-0679,NoAck+Alternative,0,0,0,0,41,Female,4,5,7,3,3,2,3,2.75,4,3,4,3,3.5,3,4,4,3,3,3.4,4,5,3,4,4.0,5,3,4,5,4.25,4,3,3,4,4,3.6,4,4,4,4,4,4.0,0,Retain,0,0
S2-0680,Ack+Alternative,1,1,0,0,22,Female,6,5,7,7,6,7,6,6.5,3,4,4,4,3.75,2,2,2,2,3,2.2,5,6,6,5,5.5,5,6,6,5,5.5,4,5,5,5,5,4.8,3,4,4,5,3,3.8,1,Cancel,1,0
S2-0681,Ack+Support,3,1,1,1,29,Female,5,6,4,7,6,6,6,6.25,7,6,6,7,6.5,5,5,4,5,5,4.8,2,2,2,3,2.25,2,2,2,1,1.75,1,3,2,1,1,1.6,2,1,1,3,1,1.6,0,Retain,0,0
S2-0682,NoAck+Alternative,0,0,0,0,23,Female,4,6,6,3,4,3,4,3.5,4,4,3,3,3.5,4,4,2,4,3,3.4,4,6,5,6,5.25,3,4,4,3,3.5,3,3,4,2,4,3.2,4,4,4,5,5,4.4,0,Retain,0,0
S2-0683,Ack+Alternative,1,1,0,0,28,Female,5,6,4,5,4,5,4,4.5,4,3,4,4,3.75,5,4,3,4,3,3.8,4,4,5,4,4.25,4,4,4,5,4.25,6,5,5,5,5,5.2,5,3,4,4,4,4.0,1,Cancel,1,0
S2-0684,Ack+Alternative,1,1,0,0,38,Male,5,6,4,4,5,5,5,4.75,3,3,4,4,3.5,2,3,3,3,3,2.8,5,5,5,6,5.25,5,5,4,5,4.75,6,6,6,7,6,6.2,3,4,4,4,6,4.2,0,Retain,1,0
S2-0685,NoAck+Alternative,0,0,0,0,32,Female,6,7,3,3,2,2,3,2.5,3,3,3,3,3.0,3,3,4,4,4,3.6,4,4,3,4,3.75,3,4,4,3,3.5,2,3,3,4,3,3.0,3,3,3,3,3,3.0,0,Retain,1,0
S2-0686,Ack+Support,3,1,1,1,20,Male,5,6,5,5,7,6,7,6.25,5,6,5,7,5.75,6,6,6,6,6,6.0,2,2,2,2,2.0,2,2,3,1,2.0,3,3,2,2,2,2.4,2,2,4,3,3,2.8,0,Retain,0,1
S2-0687,Ack+Support,3,1,1,1,44,Male,5,5,5,5,6,6,6,5.75,6,5,5,6,5.5,5,5,5,5,6,5.2,3,2,3,3,2.75,4,3,3,2,3.0,3,2,3,3,3,2.8,3,3,4,3,3,3.2,1,Cancel,0,0
S2-0688,Ack+Alternative,1,1,0,0,42,Female,6,4,4,5,4,5,5,4.75,4,4,4,5,4.25,5,5,4,5,5,4.8,4,5,4,4,4.25,4,3,5,4,4.0,6,6,7,6,7,6.4,4,4,5,4,4,4.2,0,Retain,0,0
S2-0689,Ack+Support,3,1,1,1,34,Male,5,4,5,3,4,5,5,4.25,5,6,7,5,5.75,5,6,5,6,5,5.4,3,1,2,3,2.25,4,2,3,3,3.0,1,1,1,1,1,1.0,4,2,3,2,2,2.6,1,Exchange,0,0
S2-0690,NoAck+Alternative,0,0,0,0,36,Male,6,6,4,1,3,3,2,2.25,4,4,3,4,3.75,5,5,5,4,5,4.8,3,5,4,4,4.0,3,4,3,4,3.5,3,4,3,4,4,3.6,4,4,4,4,5,4.2,1,Exchange,0,0
S2-0691,Ack+Support,3,1,1,1,48,Female,3,6,7,4,4,6,6,5.0,5,5,6,5,5.25,5,5,4,6,5,5.0,3,3,2,2,2.5,2,4,4,3,3.25,2,2,2,3,3,2.4,2,2,3,2,2,2.2,0,Retain,0,0
S2-0692,Ack+Alternative,1,1,0,0,20,Male,4,7,5,5,7,5,7,6.0,4,3,5,4,4.0,3,4,3,3,3,3.2,4,4,5,6,4.75,4,5,5,5,4.75,6,6,5,4,5,5.2,3,4,4,3,4,3.6,1,Exchange,0,1
S2-0693,Ack+Alternative,1,1,0,0,18,Female,7,6,5,4,5,5,4,4.5,3,4,4,4,3.75,4,4,5,4,4,4.2,5,5,5,5,5.0,3,4,4,5,4.0,5,5,6,5,5,5.2,4,4,5,5,4,4.4,0,Retain,0,0
S2-0694,Ack+Support,3,1,1,1,36,Male,6,5,7,5,5,5,5,5.0,6,6,6,6,6.0,5,6,6,6,5,5.6,2,3,3,3,2.75,2,3,4,2,2.75,2,1,1,3,1,1.6,2,1,2,2,2,1.8,1,Cancel,0,0
S2-0695,Ack+Alternative,1,1,0,0,31,Female,4,7,3,4,5,5,4,4.5,3,3,3,3,3.0,4,3,4,4,4,3.8,6,5,5,5,5.25,4,4,5,4,4.25,4,6,5,5,5,5.0,5,6,4,5,6,5.2,1,Cancel,0,1
S2-0696,Ack+Alternative,1,1,0,0,45,Female,4,5,6,4,5,5,5,4.75,3,3,4,4,3.5,3,3,3,1,2,2.4,5,5,6,6,5.5,7,6,6,7,6.5,5,6,7,6,6,6.0,4,6,4,5,5,4.8,1,Exchange,0,0
S2-0697,NoAck+Alternative,0,0,0,0,23,Female,4,4,4,3,3,2,3,2.75,3,3,3,2,2.75,4,4,4,3,4,3.8,5,4,4,3,4.0,4,5,4,4,4.25,5,4,4,5,4,4.4,4,5,5,6,5,5.0,0,Retain,0,0
S2-0698,Ack+Alternative,1,1,0,0,20,Male,5,4,4,6,5,5,6,5.5,4,5,5,3,4.25,4,3,3,3,3,3.2,7,5,6,6,6.0,5,4,5,5,4.75,6,6,5,6,7,6.0,4,4,3,4,5,4.0,0,Retain,0,0
S2-0699,NoAck+Support,2,0,1,0,23,Male,6,5,5,4,4,4,4,4.0,4,5,5,4,4.5,5,5,4,5,6,5.0,2,4,2,2,2.5,2,2,3,2,2.25,3,3,4,4,4,3.6,1,1,1,2,2,1.4,0,Retain,0,0
S2-0700,Ack+Support,3,1,1,1,38,Female,5,5,5,6,6,6,6,6.0,5,6,5,7,5.75,5,5,5,5,4,4.8,3,2,3,2,2.5,3,3,2,2,2.5,1,2,2,2,1,1.6,3,3,2,1,2,2.2,0,Retain,0,0
S2-0701,Ack+Alternative,1,1,0,0,27,Male,5,7,3,5,5,6,5,5.25,5,4,3,4,4.0,3,3,4,3,3,3.2,5,6,6,5,5.5,5,6,6,5,5.5,4,5,5,5,5,4.8,4,4,5,5,5,4.6,0,Retain,1,0
S2-0702,NoAck+Alternative,0,0,0,0,32,Female,5,4,5,3,3,4,3,3.25,4,4,4,4,4.0,4,5,4,5,6,4.8,4,4,3,4,3.75,3,4,3,2,3.0,3,3,4,4,4,3.6,4,5,4,4,4,4.2,0,Retain,0,0
S2-0703,NoAck+Support,2,0,1,0,26,Female,6,5,5,3,3,4,3,3.25,5,5,6,5,5.25,5,5,4,3,6,4.6,3,3,3,3,3.0,4,3,3,4,3.5,2,2,1,1,1,1.4,2,2,3,3,3,2.6,0,Retain,0,0
S2-0704,Ack+Support,3,1,1,1,46,Male,6,4,6,6,6,6,6,6.0,7,6,6,7,6.5,5,6,3,4,5,4.6,4,4,4,4,4.0,3,2,4,3,3.0,1,3,2,1,2,1.8,2,3,2,3,3,2.6,0,Retain,0,0
S2-0705,Ack+Alternative,1,1,0,0,26,Male,4,6,6,5,6,7,6,6.0,4,4,4,4,4.0,3,3,3,3,3,3.0,5,6,5,6,5.5,5,6,5,5,5.25,4,5,5,5,5,4.8,4,4,4,4,4,4.0,1,Exchange,0,1
S2-0706,Ack+Alternative,1,1,0,0,26,Male,5,4,4,5,5,5,4,4.75,3,3,4,3,3.25,3,4,3,4,4,3.6,5,5,5,5,5.0,4,3,4,5,4.0,5,5,6,6,6,5.6,4,4,3,4,3,3.6,0,Retain,0,0
S2-0707,NoAck+Alternative,0,0,0,0,43,Male,5,4,3,3,3,3,4,3.25,4,4,4,4,4.0,3,3,3,2,3,2.8,5,5,5,6,5.25,4,5,4,5,4.5,4,4,4,5,5,4.4,4,4,3,4,4,3.8,1,Exchange,0,1
S2-0708,Ack+Alternative,1,1,0,0,33,Female,6,5,3,6,5,6,6,5.75,4,3,4,3,3.5,2,2,3,3,3,2.6,4,4,5,4,4.25,4,5,4,4,4.25,5,7,6,6,6,6.0,6,5,5,5,4,5.0,1,Cancel,0,1
S2-0709,NoAck+Alternative,0,0,0,0,30,Female,6,5,4,3,2,3,4,3.0,3,3,3,3,3.0,4,3,4,3,3,3.4,4,5,5,4,4.5,5,5,6,5,5.25,5,5,4,5,5,4.8,2,3,2,3,3,2.6,1,Exchange,1,0
S2-0710,Ack+Support,3,1,1,1,25,Nonbinary/Other,5,4,7,6,6,5,6,5.75,7,6,5,6,6.0,5,6,6,5,6,5.6,3,2,4,2,2.75,2,2,3,2,2.25,2,2,2,2,2,2.0,3,2,3,3,3,2.8,0,Retain,0,0
S2-0711,NoAck+Alternative,0,0,0,0,30,Female,5,6,5,4,5,3,4,4.0,4,4,5,4,4.25,4,4,4,5,4,4.2,5,6,5,5,5.25,5,4,5,4,4.5,3,3,3,3,4,3.2,4,4,4,5,4,4.2,0,Retain,1,1
S2-0712,NoAck+Alternative,0,0,0,0,34,Female,7,5,5,3,3,2,3,2.75,3,3,2,4,3.0,4,3,4,3,4,3.6,5,4,6,4,4.75,5,5,6,5,5.25,5,4,4,4,5,4.4,4,4,4,4,3,3.8,1,Exchange,0,0
